time,event,node,packet,noise
29.966385,TX,0,539,0.395000
29.968019,COLLISION,4,,
29.974332,COLLISION,4,,
29.975674,TX,7,512,0.790000
29.978031,COLLISION,2,,
29.980372,COLLISION,1,,
29.980372,COLLISION,5,,
29.988052,TX,8,521,0.790000
29.989661,COLLISION,2,,
29.992729,RX,7,522,0.395000
29.994358,COLLISION,2,,
